Year|Company Name|Model ID|Section|Part Name|ATA-Capter (Ref No.)|Part ID (Component Code)|Place of Repair|Part Nos|Repair Code|Repair Description|Comments|Repair Type|TAT Days|Price per ea (USD)|pack_flag|Service Count|MapDrop|Package Flag
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-068-411-0|Repair 008|Replacement of Mid Acoustical Panel Bonded Dampers||OEM REPAIR||Quote|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-073-008-0|Standard Repair|Incl. Inspect & OEM Repair 002 & 003||OEM REPAIR|28|1100|1.0|3|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-073-008-0|Insp/Chk|Visual, Dimensional and NDT Inspection of Fan Acoustical Panels||OEM REPAIR||150|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-073-008-0|Repair 008|Replacement of Mid Acoustical Panel Bonded Dampers||OEM REPAIR||Quote|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-073-009-0|Standard Repair|Incl. Inspect & OEM Repair 002 & 003||OEM REPAIR|28|1100|1.0|3|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-073-009-0|Insp/Chk|Visual, Dimensional and NDT Inspection of Fan Acoustical Panels||OEM REPAIR||150|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-073-009-0|Repair 008|Replacement of Mid Acoustical Panel Bonded Dampers||OEM REPAIR||Quote|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-073-010-0|Standard Repair|Incl. Inspect & OEM Repair 002 & 003||OEM REPAIR|28|1100|1.0|3|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-073-010-0|Insp/Chk|Visual, Dimensional and NDT Inspection of Fan Acoustical Panels||OEM REPAIR||150|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-073-010-0|Repair 008|Replacement of Mid Acoustical Panel Bonded Dampers||OEM REPAIR||Quote|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-073-011-0|Standard Repair|Incl. Inspect & OEM Repair 002 & 003||OEM REPAIR|28|1100|1.0|3|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-073-011-0|Insp/Chk|Visual, Dimensional and NDT Inspection of Fan Acoustical Panels||OEM REPAIR||150|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-073-011-0|Repair 008|Replacement of Mid Acoustical Panel Bonded Dampers||OEM REPAIR||Quote|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-078-804-0|Standard Repair|Incl. Inspect & OEM Repair 002 & 003||OEM REPAIR|28|1100|1.0|3|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-078-804-0|Insp/Chk|Visual, Dimensional and NDT Inspection of Fan Acoustical Panels||OEM REPAIR||150|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-078-804-0|Repair 008|Replacement of Mid Acoustical Panel Bonded Dampers||OEM REPAIR||Quote|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-078-806-0|Standard Repair|Incl. Inspect & OEM Repair 002 & 003||OEM REPAIR|28|1100|1.0|3|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-078-806-0|Insp/Chk|Visual, Dimensional and NDT Inspection of Fan Acoustical Panels||OEM REPAIR||150|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-078-806-0|Repair 008|Replacement of Mid Acoustical Panel Bonded Dampers||OEM REPAIR||Quote|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-079-504-0|Standard Repair|Incl. Inspect & OEM Repair 002 & 003||OEM REPAIR|28|1100|1.0|3|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-079-504-0|Insp/Chk|Visual, Dimensional and NDT Inspection of Fan Acoustical Panels||OEM REPAIR||150|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-079-504-0|Repair 008|Replacement of Mid Acoustical Panel Bonded Dampers||OEM REPAIR||Quote|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-079-506-0|Standard Repair|Incl. Inspect & OEM Repair 002 & 003||OEM REPAIR|28|1100|1.0|3|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-079-506-0|Insp/Chk|Visual, Dimensional and NDT Inspection of Fan Acoustical Panels||OEM REPAIR||150|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-079-506-0|Repair 008|Replacement of Mid Acoustical Panel Bonded Dampers||OEM REPAIR||Quote|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-079-705-0|Standard Repair|Incl. Inspect & OEM Repair 002 & 003||OEM REPAIR|28|1100|1.0|3|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-079-705-0|Insp/Chk|Visual, Dimensional and NDT Inspection of Fan Acoustical Panels||OEM REPAIR||150|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-079-705-0|Repair 008|Replacement of Mid Acoustical Panel Bonded Dampers||OEM REPAIR||Quote|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-079-706-0|Standard Repair|Incl. Inspect & OEM Repair 002 & 003||OEM REPAIR|28|1100|1.0|3|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-079-706-0|Insp/Chk|Visual, Dimensional and NDT Inspection of Fan Acoustical Panels||OEM REPAIR||150|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||PANEL, FAN CASE ACOUSTICAL|72-23-08||CCT|338-079-706-0|Repair 008|Replacement of Mid Acoustical Panel Bonded Dampers||OEM REPAIR||Quote|0.0|1|PANEL, FAN CASE ACOUSTICAL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G03|Inspect|Cleaning and Inspection||OEM REPAIR|14|440|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G03|Repair 001|Replacement of abradable seals||OEM REPAIR||1295|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G03|Repair 002|Repair cracks and voids in the abradable seal ||OEM REPAIR||562|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G03|Repair 003|Repair of cracks in seal body forward area||OEM REPAIR||1125|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G03|Repair 004|Repair of loose or missing bushings (first)||OEM REPAIR||1458|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G03|Repair 006|Replacement of teflon seal||OEM REPAIR||562|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G03|Repair 007|Adhesive fillet crack repair||OEM REPAIR||811|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G04|Inspect|Cleaning and Inspection||OEM REPAIR|14|440|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G04|Repair 001|Replacement of abradable seals||OEM REPAIR||1295|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G04|Repair 002|Repair cracks and voids in the abradable seal ||OEM REPAIR||562|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G04|Repair 003|Repair of cracks in seal body forward area||OEM REPAIR||1125|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G04|Repair 004|Repair of loose or missing bushings (first)||OEM REPAIR||1458|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G04|Repair 006|Replacement of teflon seal||OEM REPAIR||562|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G04|Repair 007|Adhesive fillet crack repair||OEM REPAIR||811|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G05|Inspect|Cleaning and Inspection||OEM REPAIR|14|440|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G05|Repair 001|Replacement of abradable seals||OEM REPAIR||1295|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G05|Repair 002|Repair cracks and voids in the abradable seal ||OEM REPAIR||562|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G05|Repair 003|Repair of cracks in seal body forward area||OEM REPAIR||1125|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G05|Repair 004|Repair of loose or missing bushings (first)||OEM REPAIR||1458|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G05|Repair 006|Replacement of teflon seal||OEM REPAIR||562|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||SEAL, NO 3 BRG FORWARD STATIONARY OIL|72-23-19||CHOL|9339M40G05|Repair 007|Adhesive fillet crack repair||OEM REPAIR||811|0.0|1|SEAL, NO 3 BRG FORWARD STATIONARY OIL|
2019|Chromalloy|CFM56-5B||FAIRING, SPLITTER|72-23-23||CCT|338-007-103-0|Insp/Chk|Visual, Dimensional and NDT Inspection of Splitter Fairing||OEM REPAIR|28|553|0.0|1|FAIRING, SPLITTER|
2019|Chromalloy|CFM56-5B||FAIRING, SPLITTER|72-23-23||CCT|338-007-103-0|Repair 004|Repair of Attachment Hole by Welding||OEM REPAIR||2273|0.0|1|FAIRING, SPLITTER|
2019|Chromalloy|CFM56-5B||ASSEMBLY, HPC ROTOR|72-31-00||CHOL|1887M18G01|Inspect|Cleaning and Inspection||OEM REPAIR||Quote|0.0|1|ASSEMBLY, HPC ROTOR|
2019|Chromalloy|CFM56-5B||ASSEMBLY, HPC ROTOR|72-31-00||CHOL|1887M18G01||Pre-balance, High speed grinding, Final balance||OEM REPAIR|3|4658|0.0|1|ASSEMBLY, HPC ROTOR|
2019|Chromalloy|CFM56-5B||ASSEMBLY, HPC ROTOR|72-31-00||CHOL|1887M18G01||TAT quoted is in working days|||||0.0|1|ASSEMBLY, HPC ROTOR|
2019|Chromalloy|CFM56-5B||ASSEMBLY, HPC ROTOR|72-31-00||CHOL|1887M18G01||TAT is only valid if slot is booked 3 days in advance|||||0.0|1|ASSEMBLY, HPC ROTOR|
2019|Chromalloy|CFM56-5B||ASSEMBLY, HPC ROTOR|72-31-00||CHOL|1887M18G03|Inspect|Cleaning and Inspection||OEM REPAIR||Quote|0.0|1|ASSEMBLY, HPC ROTOR|
2019|Chromalloy|CFM56-5B||ASSEMBLY, HPC ROTOR|72-31-00||CHOL|1887M18G03||Pre-balance, High speed grinding, Final balance||OEM REPAIR|3|4658|0.0|1|ASSEMBLY, HPC ROTOR|
2019|Chromalloy|CFM56-5B||ASSEMBLY, HPC ROTOR|72-31-00||CHOL|1887M18G03||TAT quoted is in working days|||||0.0|1|ASSEMBLY, HPC ROTOR|
2019|Chromalloy|CFM56-5B||ASSEMBLY, HPC ROTOR|72-31-00||CHOL|1887M18G03||TAT is only valid if slot is booked 3 days in advance|||||0.0|1|ASSEMBLY, HPC ROTOR|
2019|Chromalloy|CFM56-5B||ASSEMBLY, HPC ROTOR|72-31-00||CHOL|9324M78G01|Inspect|Cleaning and Inspection||OEM REPAIR||Quote|0.0|1|ASSEMBLY, HPC ROTOR|
2019|Chromalloy|CFM56-5B||ASSEMBLY, HPC ROTOR|72-31-00||CHOL|9324M78G01||Pre-balance, High speed grinding, Final balance||OEM REPAIR|3|4658|0.0|1|ASSEMBLY, HPC ROTOR|
2019|Chromalloy|CFM56-5B||ASSEMBLY, HPC ROTOR|72-31-00||CHOL|9324M78G01||TAT quoted is in working days|||||0.0|1|ASSEMBLY, HPC ROTOR|
2019|Chromalloy|CFM56-5B||ASSEMBLY, HPC ROTOR|72-31-00||CHOL|9324M78G01||TAT is only valid if slot is booked 3 days in advance|||||0.0|1|ASSEMBLY, HPC ROTOR|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G03|Inspect|Cleaning and Inspection||OEM REPAIR|21|1772|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G03|AD2002-13-03|FPI per 72-31-04 Inspection||OEM REPAIR||499|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G03|A|Blend/etch/fpi nicks, dents, pits and scratches||OEM REPAIR||562|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G03|B|Blend/etch/fpi/shotpeen rub or wear om Stg 2 retainer hooks||OEM REPAIR||1061|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G03|C|Polish/blend damage to stg 1 flow path tang||OEM REPAIR||562|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G03|D|Blend/etch/fpi surface N||OEM REPAIR||1061|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G03|E|Blend/etch/fpi/shotpeen rub or wear on stg 1 retainer hooks, surface R||OEM REPAIR||1061|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G03|F|Blend/etch/fpi/shotpeen Stage 2 disk post retainer tab (dovetail posts)||OEM REPAIR||1061|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G03|Repair 002|Repair of illegible part markings||OEM REPAIR||127|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G03|Repair 003|Repair of fretted dovetails (RSS)||OEM REPAIR||Quote|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G03|Repair 004|Repair of diameter B||OEM REPAIR||2896|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G03|Repair 005|Repair of seal teeth coating||OEM REPAIR||3459|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G03|Repair 006|Application of Molydag 254 coating on stg 1 & 2 dovetails||OEM REPAIR||562|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G03|Repair 007|Repair of fretted surface G||OEM REPAIR||1125|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G03|Repair 008|Stage 2 dovetail repair (RSS)||OEM REPAIR||Quote|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G03|Repair 010|Repair of fretted Stg 1 dovetail slots (RSS)||OEM REPAIR||Quote|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G03|Repair 011|Repair of fretted Stg 2 dovetail slots (RSS)||OEM REPAIR||Quote|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G04|Inspect|Cleaning and Inspection||OEM REPAIR|21|1772|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G04|AD2002-13-03|FPI per 72-31-04 Inspection||OEM REPAIR||499|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G04|A|Blend/etch/fpi nicks, dents, pits and scratches||OEM REPAIR||562|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G04|B|Blend/etch/fpi/shotpeen rub or wear om Stg 2 retainer hooks||OEM REPAIR||1061|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G04|C|Polish/blend damage to stg 1 flow path tang||OEM REPAIR||562|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G04|D|Blend/etch/fpi surface N||OEM REPAIR||1061|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G04|E|Blend/etch/fpi/shotpeen rub or wear on stg 1 retainer hooks, surface R||OEM REPAIR||1061|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G04|F|Blend/etch/fpi/shotpeen Stage 2 disk post retainer tab (dovetail posts)||OEM REPAIR||1061|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G04|Repair 002|Repair of illegible part markings||OEM REPAIR||127|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G04|Repair 003|Repair of fretted dovetails (RSS)||OEM REPAIR||Quote|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G04|Repair 004|Repair of diameter B||OEM REPAIR||2896|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G04|Repair 005|Repair of seal teeth coating||OEM REPAIR||3459|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G04|Repair 006|Application of Molydag 254 coating on stg 1 & 2 dovetails||OEM REPAIR||562|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G04|Repair 007|Repair of fretted surface G||OEM REPAIR||1125|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G04|Repair 008|Stage 2 dovetail repair (RSS)||OEM REPAIR||Quote|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G04|Repair 010|Repair of fretted Stg 1 dovetail slots (RSS)||OEM REPAIR||Quote|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G04|Repair 011|Repair of fretted Stg 2 dovetail slots (RSS)||OEM REPAIR||Quote|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G05|Inspect|Cleaning and Inspection||OEM REPAIR|21|1772|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G05|AD2002-13-03|FPI per 72-31-04 Inspection||OEM REPAIR||499|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G05|A|Blend/etch/fpi nicks, dents, pits and scratches||OEM REPAIR||562|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G05|B|Blend/etch/fpi/shotpeen rub or wear om Stg 2 retainer hooks||OEM REPAIR||1061|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G05|C|Polish/blend damage to stg 1 flow path tang||OEM REPAIR||562|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G05|D|Blend/etch/fpi surface N||OEM REPAIR||1061|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G05|E|Blend/etch/fpi/shotpeen rub or wear on stg 1 retainer hooks, surface R||OEM REPAIR||1061|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G05|F|Blend/etch/fpi/shotpeen Stage 2 disk post retainer tab (dovetail posts)||OEM REPAIR||1061|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G05|Repair 002|Repair of illegible part markings||OEM REPAIR||127|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G05|Repair 003|Repair of fretted dovetails (RSS)||OEM REPAIR||Quote|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G05|Repair 004|Repair of diameter B||OEM REPAIR||2896|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G05|Repair 005|Repair of seal teeth coating||OEM REPAIR||3459|0.0|1|SPOOL, HPC, STAGE 1-2|
2019|Chromalloy|CFM56-5B||SPOOL, HPC, STAGE 1-2|72-31-04||CHOL|1558M31G05|Repair 006|Application of Molydag 254 coating on stg 1 & 2 dovetails||OEM REPAIR||562|0.0|1|SPOOL, HPC, STAGE 1-2|
